veh_ind,time,des_dist,pred_dist,dist_err,ego_speed,pred_speed,speed_err,opt_input
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.513343542536294e-06
0,0.10026836395263672,0.0,0.0,0.0,0.0,0.0,0.0,3.041820520577332e-06
1,0.028877973556518555,1.0,1.013,-0.0129999999999999,0.0,0.0,0.0,0.006186881975600356
2,0.13085341453552246,1.0,0.42299999999999993,0.5770000000000001,0.0,0.0,0.0,-0.10000000000000436
1,0.11344242095947266,1.0,1.013,-0.0129999999999999,0.0,0.0,0.0,0.009280709504241091
0,0.2001025676727295,0.0,0.0,0.0,0.0,0.0,0.0,4.600715703739766e-06
1,0.20958423614501953,1.0,0.591,0.40900000000000003,0.0,0.0,0.0,-0.10000000000000031
0,0.2999866008758545,0.0,0.0,0.0,0.0,0.0,0.0,6.205618043875205e-06
1,0.3077099323272705,1.0,0.591,0.40900000000000003,0.0,0.0,0.0,-0.10000000000000475
2,0.3348100185394287,1.0,0.45099999999999985,0.5490000000000002,0.0,0.0,0.0,-0.10000000000056675
0,0.40016913414001465,0.0,0.0,0.0,0.0,0.0,0.0,7.872576564649236e-06
1,0.41669750213623047,1.0,0.994,0.006000000000000005,0.0,0.0,0.0,-0.05758304444461504
0,0.50003981590271,0.0,0.0,0.0,0.0,0.0,0.0,9.618260850885463e-06
2,0.4424781799316406,1.0,0.5169999999999999,0.4830000000000001,0.0,0.0,0.0,-0.10000000000056763
1,0.5081198215484619,1.0,0.994,0.006000000000000005,0.0,0.0,0.0,-0.0340143917332536
3,0.4918181896209717,1.0,0.32099999999999995,0.679,0.0,0.0,0.0,-0.10000000000101283
0,0.6000673770904541,0.0,0.0,0.0,0.0,0.0,0.0,1.196457559338171e-05
2,0.5200669765472412,1.0,0.5169999999999999,0.4830000000000001,0.0,0.0,0.0,-0.10000000000033582
1,0.6081538200378418,1.0,0.45099999999999985,0.5490000000000002,0.0,0.0,0.0,-0.10000000000000675
3,0.5489013195037842,1.0,0.32099999999999995,0.679,0.0,0.0,0.0,-0.10000000001903797
2,0.619011640548706,1.0,0.44199999999999995,0.558,0.0,0.0,0.0,-0.10000000000343023
