veh_ind,time,des_dist,pred_dist,dist_err,ego_speed,pred_speed,speed_err,opt_input
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4070840325760585e-05
0,0.09995794296264648,0.0,0.0,0.0,0.0,0.0,0.0,4.855577762219454e-05
0,0.19992399215698242,0.0,0.0,0.0,0.0,0.0,0.0,5.3526272694615074e-05
0,0.30004215240478516,0.0,0.0,0.0,0.0,0.0,0.0,5.9032030494066134e-05
1,0.31699156761169434,1.0,0.685,0.31499999999999995,0.0,0.0,0.0,-0.10000000000000453
0,0.39992499351501465,0.0,0.0,0.0,0.0,0.0,0.0,6.563255644609356e-05
3,0.3125596046447754,1.0,0.362,0.638,0.0,0.0,0.0,-0.10000000001517906
3,0.33887696266174316,1.0,0.362,0.638,0.0,0.0,0.0,-0.10000000001290354
3,0.4245119094848633,1.0,0.362,0.638,0.0,0.0,0.0,-0.10000000001196518
0,0.49990248680114746,0.0,0.0,0.0,0.0,0.0,0.0,7.08716165722656e-05
1,0.5089223384857178,1.0,0.685,0.31499999999999995,0.0,0.0,0.0,-0.10000000000000453
0,0.5999419689178467,0.0,0.0,0.0,0.0,0.0,0.0,7.4801601474217e-05
1,0.6090915203094482,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.10000000000002274
0,0.7000012397766113,0.0,0.0,0.0,0.0,0.0,0.0,7.746181100065641e-05
2,0.6240792274475098,1.0,1.392,-0.3919999999999999,0.0,0.0,0.0,0.16543059343307132
1,0.7179455757141113,1.0,0.6379999999999999,0.3620000000000001,0.0,0.0,0.0,-0.10000000000001341
3,0.6062424182891846,1.0,0.3899999999999999,0.6100000000000001,0.0,0.0,0.0,-0.10000000000368559
3,0.6340899467468262,1.0,0.367,0.633,0.0,0.0,0.0,-0.10000000000252163
0,0.7999818325042725,0.0,0.0,0.0,0.0,0.0,0.0,7.887884724722127e-05
2,0.745093822479248,1.0,0.367,0.633,0.0,0.0,0.0,-0.10000000000040021
0,0.8999223709106445,0.0,0.0,0.0,0.0,0.0,0.0,8.865138967895092e-05
0,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,9.931044600719474e-05
3,0.7585873603820801,1.0,0.367,0.633,0.0,0.0,0.0,-0.1000000000074035
0,1.0999784469604492,0.0,0.0,0.0,0.0,0.0,0.0,0.00011096260679588354
1,0.8158297538757324,1.0,0.6379999999999999,0.3620000000000001,0.0,0.0,0.0,-0.10000000000001341
0,1.1999499797821045,0.0,0.0,0.0,0.0,0.0,0.0,0.00012372439365249122
1,1.1143336296081543,1.0,0.591,0.40900000000000003,0.0,0.0,0.0,-0.1000000000000223
1,1.2114458084106445,1.0,0.591,0.40900000000000003,0.0,0.0,0.0,-0.10000000000002585
0,1.2999076843261719,0.0,0.0,0.0,0.0,0.0,0.0,0.00013772342444573482
2,1.2245838642120361,1.0,0.348,0.652,0.0,0.0,0.0,-0.10000000000381304
1,1.310673475265503,1.0,0.591,0.40900000000000003,0.0,0.0,0.0,-0.10000000000002585
2,1.3270909786224365,1.0,0.348,0.652,0.0,0.0,0.0,-0.10000000000384368
3,1.3137192726135254,1.0,0.353,0.647,0.0,0.0,0.0,-0.10000000000582121
3,1.3480010032653809,1.0,0.353,0.647,0.0,0.0,0.0,-0.10000000000543796
0,1.3999240398406982,0.0,0.0,0.0,0.0,0.0,0.0,0.0001530996894834047
1,1.4118757247924805,1.0,0.619,0.381,0.0,0.0,0.0,-0.10000000000001963
2,1.4224977493286133,1.0,0.348,0.652,0.0,0.0,0.0,-0.10000000000347287
3,1.443164587020874,1.0,0.33799999999999997,0.662,0.0,0.0,0.0,-0.10000000000504317
0,1.4999451637268066,0.0,0.0,0.0,0.0,0.0,0.0,0.0001700069514156688
1,1.5126433372497559,1.0,0.619,0.381,0.0,0.0,0.0,-0.10000000000001696
2,1.5282070636749268,1.0,1.397,-0.397,0.0,0.0,0.0,0.07936339623950195
3,1.5393037796020508,1.0,0.33799999999999997,0.662,0.0,0.0,0.0,-0.1000000000023964
0,1.5999431610107422,0.0,0.0,0.0,0.0,0.0,0.0,0.00018861428286198745
1,1.6119701862335205,1.0,0.601,0.399,0.0,0.0,0.0,-0.1000000000000214
2,1.6269731521606445,1.0,1.397,-0.397,0.0,0.0,0.0,0.16899405054142314
