veh_ind,time,des_dist,pred_dist,dist_err,ego_speed,pred_speed,speed_err,opt_input
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.08255290985107422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.1835799217224121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.282712459564209,0.0,0.0,0.0,0.0,0.0,0.0,1.513343542536294e-06
0,0.38265323638916016,0.0,0.0,0.0,0.0,0.0,0.0,3.041820520577332e-06
0,0.48273491859436035,0.0,0.0,0.0,0.0,0.0,0.0,4.600715703739766e-06
0,0.5825314521789551,0.0,0.0,0.0,0.0,0.0,0.0,6.205618043875205e-06
1,0.5949244499206543,1.0,0.5819999999999999,0.41800000000000015,0.0,0.0,0.0,-0.03836898319505761
2,0.6190109252929688,1.0,0.371,0.629,0.0,0.0,0.0,-0.08156886921154503
0,0.6825456619262695,0.0,0.0,0.0,0.0,0.0,0.0,7.872576564649236e-06
1,0.6900207996368408,1.0,0.601,0.399,0.0,0.0,0.0,-0.06925212964505664
0,0.7826066017150879,0.0,0.0,0.0,0.0,0.0,0.0,9.618260850885463e-06
2,0.7383649349212646,1.0,0.31499999999999995,0.685,0.0,0.0,0.0,-0.10000000001989388
1,0.7907564640045166,1.0,0.601,0.399,0.0,0.0,0.0,-0.09647627613134188
2,0.8204054832458496,1.0,0.31499999999999995,0.685,0.0,0.0,0.0,-0.1000000000034122
3,0.8632986545562744,1.0,0.353,0.647,0.0,0.0,0.0,-0.09999999999356046
0,0.8825581073760986,0.0,0.0,0.0,0.0,0.0,0.0,1.196457559338171e-05
1,0.8959908485412598,1.0,0.619,0.381,0.0,0.0,0.0,-0.09999999998942405
2,0.9396002292633057,1.0,0.362,0.638,0.0,0.0,0.0,-0.10000000000053197
0,0.9825608730316162,0.0,0.0,0.0,0.0,0.0,0.0,1.2412744701428835e-05
1,0.9937419891357422,1.0,0.619,0.381,0.0,0.0,0.0,-0.09999999998546553
3,0.9521517753601074,1.0,0.353,0.647,0.0,0.0,0.0,-0.10000000001286363
2,1.013227939605713,1.0,0.362,0.638,0.0,0.0,0.0,-0.10000000000187993
3,1.0197832584381104,1.0,0.671,0.32899999999999996,0.0,0.0,0.0,-0.10000000003717523
0,1.0826356410980225,0.0,0.0,0.0,0.0,0.0,0.0,1.2985041256685648e-05
1,1.0935673713684082,1.0,0.563,0.43700000000000006,0.0,0.0,0.0,-0.09999999997268723
2,1.1144294738769531,1.0,0.3899999999999999,0.6100000000000001,0.0,0.0,0.0,-0.10000000000199788
3,1.1189303398132324,1.0,0.671,0.32899999999999996,0.0,0.0,0.0,-0.10000000002267923
0,1.1827282905578613,0.0,0.0,0.0,0.0,0.0,0.0,1.3687188224587032e-05
1,1.20174241065979,1.0,0.563,0.43700000000000006,0.0,0.0,0.0,-0.10000000000032976
2,1.2245416641235352,1.0,0.3899999999999999,0.6100000000000001,0.0,0.0,0.0,-0.10000000000125553
3,1.230222463607788,1.0,0.4039999999999999,0.5960000000000001,0.0,0.0,0.0,-0.10000000001115804
0,1.2826366424560547,0.0,0.0,0.0,0.0,0.0,0.0,1.4526207074538888e-05
1,1.2985901832580566,1.0,0.619,0.381,0.0,0.0,0.0,-0.09999999999845186
2,1.3255105018615723,1.0,0.3899999999999999,0.6100000000000001,0.0,0.0,0.0,-0.10000000001021452
3,1.3345947265625,1.0,0.4039999999999999,0.5960000000000001,0.0,0.0,0.0,-0.10000000007303257
0,1.3826043605804443,0.0,0.0,0.0,0.0,0.0,0.0,1.5510487995307187e-05
1,1.3955531120300293,1.0,0.619,0.381,0.0,0.0,0.0,-0.10000000000971553
0,1.482673168182373,0.0,0.0,0.0,0.0,0.0,0.0,1.6649873796126258e-05
0,1.5827486515045166,0.0,0.0,0.0,0.0,0.0,0.0,1.7955758334631255e-05
0,1.6825904846191406,0.0,0.0,0.0,0.0,0.0,0.0,1.9441200456826735e-05
1,1.4998536109924316,1.0,0.6099999999999999,0.3900000000000001,0.0,0.0,0.0,-0.09999999999501592
1,1.5999069213867188,1.0,0.6099999999999999,0.3900000000000001,0.0,0.0,0.0,-0.0999999999972924
2,1.421743631362915,1.0,0.3899999999999999,0.6100000000000001,0.0,0.0,0.0,-0.09999999999677016
1,1.691791296005249,1.0,0.647,0.353,0.0,0.0,0.0,-0.100000000005023
0,1.7827303409576416,0.0,0.0,0.0,0.0,0.0,0.0,2.1121054583295162e-05
1,1.7992780208587646,1.0,0.647,0.353,0.0,0.0,0.0,-0.09999999999492115
2,1.8188362121582031,1.0,0.371,0.629,0.0,0.0,0.0,-0.10000000000547217
0,1.882660150527954,0.0,0.0,0.0,0.0,0.0,0.0,2.3012119255705343e-05
1,1.9001045227050781,1.0,0.5819999999999999,0.41800000000000015,0.0,0.0,0.0,-0.1000000000006563
2,1.9284234046936035,1.0,0.362,0.638,0.0,0.0,0.0,-0.10000000000874404
3,1.9338243007659912,1.0,0.353,0.647,0.0,0.0,0.0,-0.10000000006722039
0,1.982682228088379,0.0,0.0,0.0,0.0,0.0,0.0,2.513330512088352e-05
1,1.9990663528442383,1.0,0.5819999999999999,0.41800000000000015,0.0,0.0,0.0,-0.10000000000275455
2,2.028785467147827,1.0,0.362,0.638,0.0,0.0,0.0,-0.10000000001169834
3,2.035554885864258,1.0,0.371,0.629,0.0,0.0,0.0,-0.10000000004492188
0,2.0826516151428223,0.0,0.0,0.0,0.0,0.0,0.0,2.7505824036877513e-05
1,2.0943703651428223,1.0,0.619,0.381,0.0,0.0,0.0,-0.10000000000633055
2,2.12072491645813,1.0,0.32899999999999996,0.671,0.0,0.0,0.0,-0.10000000000669383
3,2.1363186836242676,1.0,0.371,0.629,0.0,0.0,0.0,-0.10000000006524763
0,2.1825926303863525,0.0,0.0,0.0,0.0,0.0,0.0,3.0153401193500073e-05
1,2.195842981338501,1.0,0.619,0.381,0.0,0.0,0.0,-0.10000000000262611
2,2.213026285171509,1.0,0.32899999999999996,0.671,0.0,0.0,0.0,-0.10000000000811572
3,2.231739044189453,1.0,0.7269999999999999,0.27300000000000013,0.0,0.0,0.0,-0.10000000005414489
0,2.282599449157715,0.0,0.0,0.0,0.0,0.0,0.0,3.3102512362104264e-05
1,2.296980142593384,1.0,0.629,0.371,0.0,0.0,0.0,-0.10000000000273036
2,2.3255791664123535,1.0,0.42299999999999993,0.5770000000000001,0.0,0.0,0.0,-0.10000000007183465
3,2.333277702331543,1.0,0.7269999999999999,0.27300000000000013,0.0,0.0,0.0,-0.10000000003749261
0,2.3827121257781982,0.0,0.0,0.0,0.0,0.0,0.0,3.63826486542429e-05
1,2.394512891769409,1.0,0.629,0.371,0.0,0.0,0.0,-0.10000000001357681
2,2.4154021739959717,1.0,0.42299999999999993,0.5770000000000001,0.0,0.0,0.0,-0.10000000006472004
0,2.4826273918151855,0.0,0.0,0.0,0.0,0.0,0.0,4.0026611432875114e-05
1,2.4941492080688477,1.0,0.591,0.40900000000000003,0.0,0.0,0.0,-0.10000000003388011
3,2.4639012813568115,1.0,0.353,0.647,0.0,0.0,0.0,-0.10000000005838218
2,2.5238614082336426,1.0,0.42299999999999993,0.5770000000000001,0.0,0.0,0.0,-0.10000000003097942
3,2.5300145149230957,1.0,0.353,0.647,0.0,0.0,0.0,-0.10000000008339965
0,2.582618474960327,0.0,0.0,0.0,0.0,0.0,0.0,4.4070840325760585e-05
1,2.5989797115325928,1.0,0.591,0.40900000000000003,0.0,0.0,0.0,-0.10000000001605448
2,2.6262290477752686,1.0,0.42299999999999993,0.5770000000000001,0.0,0.0,0.0,-0.10000000009458368
3,2.6373074054718018,1.0,0.33399999999999996,0.666,0.0,0.0,0.0,-0.1000000000491967
0,2.6825790405273438,0.0,0.0,0.0,0.0,0.0,0.0,4.855577762219454e-05
1,2.690833806991577,1.0,0.601,0.399,0.0,0.0,0.0,-0.1000000000086106
2,2.7116000652313232,1.0,0.31499999999999995,0.685,0.0,0.0,0.0,-0.10000000002408205
3,2.7207601070404053,1.0,0.33399999999999996,0.666,0.0,0.0,0.0,-0.10000000004718859
0,2.7825822830200195,0.0,0.0,0.0,0.0,0.0,0.0,5.3526272694615074e-05
1,2.8006718158721924,1.0,0.601,0.399,0.0,0.0,0.0,-0.10000000001253558
2,2.83303165435791,1.0,0.31499999999999995,0.685,0.0,0.0,0.0,-0.10000000002955971
3,2.8376996517181396,1.0,0.348,0.652,0.0,0.0,0.0,-0.10000000009580898
0,2.882581949234009,0.0,0.0,0.0,0.0,0.0,0.0,5.9032030494066134e-05
1,2.8903706073760986,1.0,0.5719999999999998,0.42800000000000016,0.0,0.0,0.0,-0.10000000000654445
2,2.906155586242676,1.0,0.32399999999999995,0.676,0.0,0.0,0.0,-0.10000000001368126
3,2.922071933746338,1.0,0.348,0.652,0.0,0.0,0.0,-0.10000000007684241
0,2.9827115535736084,0.0,0.0,0.0,0.0,0.0,0.0,6.563255644609356e-05
1,2.999785900115967,1.0,0.5719999999999998,0.42800000000000016,0.0,0.0,0.0,-0.10000000003700185
2,3.029963493347168,1.0,0.32399999999999995,0.676,0.0,0.0,0.0,-0.10000000001414537
3,3.041776418685913,1.0,0.33399999999999996,0.666,0.0,0.0,0.0,-0.10000000010493025
0,3.082662343978882,0.0,0.0,0.0,0.0,0.0,0.0,7.08716165722656e-05
1,3.0931758880615234,1.0,0.601,0.399,0.0,0.0,0.0,-0.10000000002112562
2,3.1170425415039062,1.0,0.362,0.638,0.0,0.0,0.0,-0.10000000013208209
3,3.129934787750244,1.0,0.33399999999999996,0.666,0.0,0.0,0.0,-0.1000000001592205
0,3.182586193084717,0.0,0.0,0.0,0.0,0.0,0.0,7.4801601474217e-05
1,3.1913907527923584,1.0,0.601,0.399,0.0,0.0,0.0,-0.10000000002310694
2,3.216710329055786,1.0,0.362,0.638,0.0,0.0,0.0,-0.10000000015932502
3,3.2271053791046143,1.0,0.357,0.643,0.0,0.0,0.0,-0.10000000031662737
0,3.282538890838623,0.0,0.0,0.0,0.0,0.0,0.0,7.746181100065641e-05
1,3.2941417694091797,1.0,0.591,0.40900000000000003,0.0,0.0,0.0,-0.10000000001117122
2,3.3159899711608887,1.0,0.371,0.629,0.0,0.0,0.0,-0.10000000004323271
3,3.3228752613067627,1.0,0.357,0.643,0.0,0.0,0.0,-0.10000000032622976
0,3.3827273845672607,0.0,0.0,0.0,0.0,0.0,0.0,7.887884724722127e-05
1,3.3938469886779785,1.0,0.591,0.40900000000000003,0.0,0.0,0.0,-0.1000000000053737
2,3.430337429046631,1.0,0.371,0.629,0.0,0.0,0.0,-0.1000000000342592
3,3.4394803047180176,1.0,0.31599999999999995,0.684,0.0,0.0,0.0,-0.10000000035893479
