veh_ind,time,des_dist,pred_dist,dist_err,ego_speed,pred_speed,speed_err,opt_input
1,0.0,1.0,0.9749999999999999,0.025000000000000133,0.0,0.0,0.0,-0.1
3,0.08423542976379395,1.0,0.2689999999999999,0.7310000000000001,0.0,0.0,0.0,-0.1
2,0.12903213500976562,1.0,0.5349999999999999,0.4650000000000001,0.0,0.0,0.0,-0.1
1,0.2000749111175537,1.0,0.5169999999999999,0.4830000000000001,0.0,0.0,0.0,-0.1
3,0.2844669818878174,1.0,0.241,0.759,0.0,0.0,0.0,-0.1
1,0.4009671211242676,1.0,0.5349999999999999,0.4650000000000001,0.0,0.0,0.0,-0.1
2,0.3285379409790039,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
3,0.4847569465637207,1.0,0.32399999999999995,0.676,0.0,0.0,0.0,-0.1
2,0.5292205810546875,1.0,0.5069999999999999,0.4930000000000001,0.0,0.0,0.0,-0.1
1,0.6007344722747803,1.0,0.5719999999999998,0.42800000000000016,0.0,0.0,0.0,-0.1
3,0.6852090358734131,1.0,0.30699999999999994,0.6930000000000001,0.0,0.0,0.0,-0.1
3,0.8847091197967529,1.0,0.44599999999999995,0.554,0.0,0.0,0.0,-0.1
2,0.7286660671234131,1.0,0.5719999999999998,0.42800000000000016,0.0,0.0,0.0,-0.1
2,0.9291524887084961,1.0,0.526,0.474,0.0,0.0,0.0,-0.1
1,0.8008489608764648,1.0,0.5449999999999999,0.45500000000000007,0.0,0.0,0.0,-0.1
2,1.1292848587036133,1.0,0.498,0.502,0.0,0.0,0.0,-0.1
3,1.0847766399383545,1.0,0.30199999999999994,0.6980000000000001,0.0,0.0,0.0,-0.1
1,1.000105619430542,1.0,0.601,0.399,0.0,0.0,0.0,-0.1
1,1.2005486488342285,1.0,0.5169999999999999,0.4830000000000001,0.0,0.0,0.0,-0.1
3,1.2849421501159668,1.0,0.30199999999999994,0.6980000000000001,0.0,0.0,0.0,-0.1
2,1.328467845916748,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
1,1.4014956951141357,1.0,0.5349999999999999,0.4650000000000001,0.0,0.0,0.0,-0.1
3,1.4853780269622803,1.0,0.30199999999999994,0.6980000000000001,0.0,0.0,0.0,-0.1
2,1.5286874771118164,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
1,1.6002228260040283,1.0,0.619,0.381,0.0,0.0,0.0,-0.1
3,1.684629201889038,1.0,0.31999999999999995,0.68,0.0,0.0,0.0,-0.1
2,1.7290380001068115,1.0,0.5349999999999999,0.4650000000000001,0.0,0.0,0.0,-0.1
1,1.8014132976531982,1.0,0.498,0.502,0.0,0.0,0.0,-0.1
