veh_ind,time,des_dist,pred_dist,dist_err,ego_speed,pred_speed,speed_err,opt_input
3,0.0,1.0,0.357,0.643,0.0,0.0,0.0,-0.1
1,0.134413480758667,1.0,0.4889999999999999,0.5110000000000001,0.0,0.0,0.0,-0.1
3,0.20017004013061523,1.0,0.357,0.643,0.0,0.0,0.0,-0.1
2,0.2718181610107422,1.0,0.5169999999999999,0.4830000000000001,0.0,0.0,0.0,-0.1
1,0.3343636989593506,1.0,0.5169999999999999,0.4830000000000001,0.0,0.0,0.0,-0.1
3,0.4008462429046631,1.0,0.348,0.652,0.0,0.0,0.0,-0.1
2,0.47228097915649414,1.0,0.9279999999999999,0.07200000000000006,0.0,0.0,0.0,-0.1
1,0.5343317985534668,1.0,0.5719999999999998,0.42800000000000016,0.0,0.0,0.0,-0.1
3,0.6008424758911133,1.0,0.3899999999999999,0.6100000000000001,0.0,0.0,0.0,-0.1
2,0.6716222763061523,1.0,0.657,0.34299999999999997,0.0,0.0,0.0,-0.1
2,0.8716721534729004,1.0,0.47,0.53,0.0,0.0,0.0,-0.1
3,0.8009979724884033,1.0,0.33399999999999996,0.666,0.0,0.0,0.0,-0.1
3,1.0003530979156494,1.0,0.357,0.643,0.0,0.0,0.0,-0.1
1,0.7352423667907715,1.0,0.5449999999999999,0.45500000000000007,0.0,0.0,0.0,-0.1
1,0.9344167709350586,1.0,0.6099999999999999,0.3900000000000001,0.0,0.0,0.0,-0.1
2,1.0721344947814941,1.0,0.938,0.062000000000000055,0.0,0.0,0.0,-0.1
3,1.2010788917541504,1.0,0.32899999999999996,0.671,0.0,0.0,0.0,-0.1
1,1.1351172924041748,1.0,0.881,0.119,0.0,0.0,0.0,-0.1
2,1.272491455078125,1.0,0.909,0.09099999999999997,0.0,0.0,0.0,-0.1
1,1.3345487117767334,1.0,0.47899999999999987,0.5210000000000001,0.0,0.0,0.0,-0.1
3,1.4015960693359375,1.0,0.362,0.638,0.0,0.0,0.0,-0.1
2,1.4726126194000244,1.0,0.5349999999999999,0.4650000000000001,0.0,0.0,0.0,-0.1
1,1.534623146057129,1.0,0.498,0.502,0.0,0.0,0.0,-0.1
3,1.6012132167816162,1.0,0.34299999999999997,0.657,0.0,0.0,0.0,-0.1
2,1.6715776920318604,1.0,0.619,0.381,0.0,0.0,0.0,-0.1
2,1.9945428371429443,1.0,0.5819999999999999,0.41800000000000015,0.0,0.0,0.0,-0.1
1,1.9713053703308105,1.0,0.47899999999999987,0.5210000000000001,0.0,0.0,0.0,-0.1
3,1.9155998229980469,1.0,0.34299999999999997,0.657,0.0,0.0,0.0,-0.1
3,2.2057225704193115,1.0,0.376,0.624,0.0,0.0,0.0,-0.1
1,2.3482666015625,1.0,0.5819999999999999,0.41800000000000015,0.0,0.0,0.0,-0.1
2,2.471769332885742,1.0,0.629,0.371,0.0,0.0,0.0,-0.1
3,2.4012327194213867,1.0,0.348,0.652,0.0,0.0,0.0,-0.1
2,2.672163248062134,1.0,0.853,0.14700000000000002,0.0,0.0,0.0,-0.1
3,2.658918857574463,1.0,0.357,0.643,0.0,0.0,0.0,-0.1
1,2.5349490642547607,1.0,0.47,0.53,0.0,0.0,0.0,-0.1
2,2.872466802597046,1.0,0.601,0.399,0.0,0.0,0.0,-0.1
1,2.8507704734802246,1.0,0.4889999999999999,0.5110000000000001,0.0,0.0,0.0,-0.1
3,2.801114082336426,1.0,0.367,0.633,0.0,0.0,0.0,-0.1
2,3.0716545581817627,1.0,0.498,0.502,0.0,0.0,0.0,-0.1
3,3.0049686431884766,1.0,0.31499999999999995,0.685,0.0,0.0,0.0,-0.1
3,3.2008213996887207,1.0,0.371,0.629,0.0,0.0,0.0,-0.1
1,2.9345054626464844,1.0,0.4889999999999999,0.5110000000000001,0.0,0.0,0.0,-0.1
2,3.2716410160064697,1.0,0.5069999999999999,0.4930000000000001,0.0,0.0,0.0,-0.1
3,3.400850772857666,1.0,0.3899999999999999,0.6100000000000001,0.0,0.0,0.0,-0.1
1,3.210233211517334,1.0,0.5449999999999999,0.45500000000000007,0.0,0.0,0.0,-0.1
2,3.4718384742736816,1.0,0.956,0.04400000000000004,0.0,0.0,0.0,-0.1
3,3.600412368774414,1.0,0.348,0.652,0.0,0.0,0.0,-0.1
1,3.334549903869629,1.0,0.526,0.474,0.0,0.0,0.0,-0.1
1,3.535257577896118,1.0,0.5719999999999998,0.42800000000000016,0.0,0.0,0.0,-0.1
2,3.671576738357544,1.0,0.5819999999999999,0.41800000000000015,0.0,0.0,0.0,-0.1
1,3.734942674636841,1.0,0.563,0.43700000000000006,0.0,0.0,0.0,-0.1
3,3.800351619720459,1.0,0.371,0.629,0.0,0.0,0.0,-0.1
1,3.9409945011138916,1.0,0.498,0.502,0.0,0.0,0.0,-0.1
2,3.9383296966552734,1.0,0.526,0.474,0.0,0.0,0.0,-0.1
3,4.000967979431152,1.0,0.367,0.633,0.0,0.0,0.0,-0.1
1,4.1344006061553955,1.0,0.5349999999999999,0.4650000000000001,0.0,0.0,0.0,-0.1
3,4.200464248657227,1.0,0.34299999999999997,0.657,0.0,0.0,0.0,-0.1
1,4.334869861602783,1.0,0.526,0.474,0.0,0.0,0.0,-0.1
2,4.287889242172241,1.0,0.526,0.474,0.0,0.0,0.0,-0.1
3,4.400183200836182,1.0,0.32399999999999995,0.676,0.0,0.0,0.0,-0.1
1,4.534390449523926,1.0,0.498,0.502,0.0,0.0,0.0,-0.1
2,4.4728169441223145,1.0,0.5349999999999999,0.4650000000000001,0.0,0.0,0.0,-0.1
3,4.600600004196167,1.0,0.32899999999999996,0.671,0.0,0.0,0.0,-0.1
2,4.671546220779419,1.0,0.5349999999999999,0.4650000000000001,0.0,0.0,0.0,-0.1
1,4.734347105026245,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
0,4.813619136810303,0.0,0.0,0.0,0.0,0.0,0.0,1.2985041256685648e-05
3,4.800635099411011,1.0,0.44199999999999995,0.558,0.0,0.0,0.0,-0.1
2,4.871761083602905,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
0,4.913657188415527,0.0,0.0,0.0,0.0,0.0,0.0,1.3687188224587032e-05
1,4.934374570846558,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
3,5.000837802886963,1.0,0.31999999999999995,0.68,0.0,0.0,0.0,-0.1
0,5.013672590255737,0.0,0.0,0.0,0.0,0.0,0.0,1.4526207074538888e-05
2,5.072109699249268,1.0,0.5069999999999999,0.4930000000000001,0.0,0.0,0.0,-0.1
0,5.1137003898620605,0.0,0.0,0.0,0.0,0.0,0.0,1.5510487995307187e-05
1,5.134885311126709,1.0,0.563,0.43700000000000006,0.0,0.0,0.0,-0.1
3,5.202248811721802,1.0,0.31499999999999995,0.685,0.0,0.0,0.0,-0.1
0,5.213855028152466,0.0,0.0,0.0,0.0,0.0,0.0,1.6649873796126258e-05
2,5.272478103637695,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
0,5.3136701583862305,0.0,0.0,0.0,0.0,0.0,0.0,1.7955758334631255e-05
1,5.3351922035217285,1.0,0.498,0.502,0.0,0.0,0.0,-0.1
3,5.399523973464966,1.0,0.353,0.647,0.0,0.0,0.0,-0.1
0,5.413720607757568,0.0,0.0,0.0,0.0,0.0,0.0,1.9441200456826735e-05
2,5.471609830856323,1.0,0.498,0.502,0.0,0.0,0.0,-0.1
0,5.513732433319092,0.0,0.0,0.0,0.0,0.0,0.0,2.1121054583295162e-05
1,5.534675598144531,1.0,0.629,0.371,0.0,0.0,0.0,-0.1
3,5.600794315338135,1.0,0.362,0.638,0.0,0.0,0.0,-0.1
0,5.613669157028198,0.0,0.0,0.0,0.0,0.0,0.0,2.3012119255705343e-05
0,5.713733911514282,0.0,0.0,0.0,0.0,0.0,0.0,2.513330512088352e-05
1,5.734668970108032,1.0,0.563,0.43700000000000006,0.0,0.0,0.0,-0.1
0,5.8137876987457275,0.0,0.0,0.0,0.0,0.0,0.0,2.7505824036877513e-05
2,5.872219562530518,1.0,0.591,0.40900000000000003,0.0,0.0,0.0,-0.1
0,5.913696527481079,0.0,0.0,0.0,0.0,0.0,0.0,3.0153401193500073e-05
1,5.935102462768555,1.0,0.45999999999999996,0.54,0.0,0.0,0.0,-0.1
3,5.8013598918914795,1.0,0.376,0.624,0.0,0.0,0.0,-0.1
3,6.000386714935303,1.0,0.34299999999999997,0.657,0.0,0.0,0.0,-0.1
0,6.013765096664429,0.0,0.0,0.0,0.0,0.0,0.0,3.3102512362104264e-05
2,6.071601390838623,1.0,0.5719999999999998,0.42800000000000016,0.0,0.0,0.0,-0.1
0,6.113760232925415,0.0,0.0,0.0,0.0,0.0,0.0,3.63826486542429e-05
1,6.13454794883728,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
3,6.200461387634277,1.0,0.34299999999999997,0.657,0.0,0.0,0.0,-0.1
0,6.213719606399536,0.0,0.0,0.0,0.0,0.0,0.0,4.0026611432875114e-05
2,6.271520376205444,1.0,0.956,0.04400000000000004,0.0,0.0,0.0,-0.1
0,6.313694715499878,0.0,0.0,0.0,0.0,0.0,0.0,4.4070840325760585e-05
1,6.334787607192993,1.0,0.5449999999999999,0.45500000000000007,0.0,0.0,0.0,-0.1
3,6.401598215103149,1.0,0.362,0.638,0.0,0.0,0.0,-0.1
0,6.4137632846832275,0.0,0.0,0.0,0.0,0.0,0.0,4.855577762219454e-05
2,6.471729516983032,1.0,0.919,0.08099999999999996,0.0,0.0,0.0,-0.1
0,6.513729095458984,0.0,0.0,0.0,0.0,0.0,0.0,5.3526272694615074e-05
1,6.534703016281128,1.0,0.526,0.474,0.0,0.0,0.0,-0.1
3,6.600397109985352,1.0,0.32899999999999996,0.671,0.0,0.0,0.0,-0.1
0,6.6136534214019775,0.0,0.0,0.0,0.0,0.0,0.0,5.9032030494066134e-05
2,6.6724021434783936,1.0,0.526,0.474,0.0,0.0,0.0,-0.1
0,6.713791370391846,0.0,0.0,0.0,0.0,0.0,0.0,6.563255644609356e-05
1,6.735347509384155,1.0,0.5719999999999998,0.42800000000000016,0.0,0.0,0.0,-0.1
3,6.800808429718018,1.0,0.3809999999999999,0.6190000000000001,0.0,0.0,0.0,-0.1
0,6.813654661178589,0.0,0.0,0.0,0.0,0.0,0.0,7.08716165722656e-05
2,6.871515274047852,1.0,0.47,0.53,0.0,0.0,0.0,-0.1
0,6.913750410079956,0.0,0.0,0.0,0.0,0.0,0.0,7.4801601474217e-05
1,6.93587589263916,1.0,0.591,0.40900000000000003,0.0,0.0,0.0,-0.1
3,7.000463485717773,1.0,0.353,0.647,0.0,0.0,0.0,-0.1
0,7.013712644577026,0.0,0.0,0.0,0.0,0.0,0.0,7.746181100065641e-05
2,7.071636438369751,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
0,7.11385440826416,0.0,0.0,0.0,0.0,0.0,0.0,7.887884724722127e-05
1,7.135069370269775,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
3,7.199944972991943,1.0,0.33799999999999997,0.662,0.0,0.0,0.0,-0.1
0,7.213732719421387,0.0,0.0,0.0,0.0,0.0,0.0,8.865138967895092e-05
2,7.271709680557251,1.0,0.919,0.08099999999999996,0.0,0.0,0.0,-0.1
0,7.313792943954468,0.0,0.0,0.0,0.0,0.0,0.0,9.931044600719474e-05
1,7.335671901702881,1.0,0.5819999999999999,0.41800000000000015,0.0,0.0,0.0,-0.1
3,7.399292230606079,1.0,0.362,0.638,0.0,0.0,0.0,-0.1
0,7.413784980773926,0.0,0.0,0.0,0.0,0.0,0.0,0.00011096260679588354
2,7.472328424453735,1.0,0.47899999999999987,0.5210000000000001,0.0,0.0,0.0,-0.1
0,7.5137412548065186,0.0,0.0,0.0,0.0,0.0,0.0,0.00012372439365249122
