veh_ind,time,des_dist,pred_dist,dist_err,ego_speed,pred_speed,speed_err,opt_input
2,0.0,1.0,0.4889999999999999,0.5110000000000001,0.0,0.0,0.0,-0.1
3,0.07826709747314453,1.0,0.32399999999999995,0.676,0.0,0.0,0.0,-0.1
3,0.2787020206451416,1.0,0.33399999999999996,0.666,0.0,0.0,0.0,-0.1
2,0.1996479034423828,1.0,0.47899999999999987,0.5210000000000001,0.0,0.0,0.0,-0.1
2,0.39975404739379883,1.0,0.5449999999999999,0.45500000000000007,0.0,0.0,0.0,-0.1
3,0.47858452796936035,1.0,0.30999999999999994,0.6900000000000001,0.0,0.0,0.0,-0.1
1,0.32625699043273926,1.0,0.591,0.40900000000000003,0.0,0.0,0.0,-0.1
1,0.5255146026611328,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
2,0.5999124050140381,1.0,0.5029999999999999,0.4970000000000001,0.0,0.0,0.0,-0.1
3,0.6790025234222412,1.0,0.32599999999999996,0.674,0.0,0.0,0.0,-0.1
1,0.7259776592254639,1.0,0.5719999999999998,0.42800000000000016,0.0,0.0,0.0,-0.1
3,0.8785011768341064,1.0,0.31499999999999995,0.685,0.0,0.0,0.0,-0.1
2,0.7997252941131592,1.0,0.54,0.45999999999999996,0.0,0.0,0.0,-0.1
2,1.0006437301635742,1.0,0.5309999999999999,0.4690000000000001,0.0,0.0,0.0,-0.1
1,0.9256346225738525,1.0,0.5309999999999999,0.4690000000000001,0.0,0.0,0.0,-0.1
3,1.077974796295166,1.0,0.32599999999999996,0.674,0.0,0.0,0.0,-0.1
1,1.1257679462432861,1.0,0.5679999999999998,0.43200000000000016,0.0,0.0,0.0,-0.1
2,1.1998114585876465,1.0,0.7969999999999999,0.20300000000000007,0.0,0.0,0.0,-0.1
3,1.2776479721069336,1.0,0.32399999999999995,0.676,0.0,0.0,0.0,-0.1
1,1.3274543285369873,1.0,0.55,0.44999999999999996,0.0,0.0,0.0,-0.1
2,1.3998842239379883,1.0,0.498,0.502,0.0,0.0,0.0,-0.1
3,1.4793100357055664,1.0,0.31199999999999994,0.6880000000000001,0.0,0.0,0.0,-0.1
1,1.5260388851165771,1.0,0.5449999999999999,0.45500000000000007,0.0,0.0,0.0,-0.1
2,1.599947214126587,1.0,0.5069999999999999,0.4930000000000001,0.0,0.0,0.0,-0.1
3,1.677783727645874,1.0,0.32899999999999996,0.671,0.0,0.0,0.0,-0.1
1,1.7265992164611816,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
2,1.8005812168121338,1.0,0.4889999999999999,0.5110000000000001,0.0,0.0,0.0,-0.1
3,1.8780426979064941,1.0,0.32599999999999996,0.674,0.0,0.0,0.0,-0.1
1,1.9263055324554443,1.0,0.5719999999999998,0.42800000000000016,0.0,0.0,0.0,-0.1
2,1.9998586177825928,1.0,0.591,0.40900000000000003,0.0,0.0,0.0,-0.1
3,2.0782313346862793,1.0,0.31499999999999995,0.685,0.0,0.0,0.0,-0.1
1,2.126277446746826,1.0,0.5819999999999999,0.41800000000000015,0.0,0.0,0.0,-0.1
2,2.199859857559204,1.0,0.47899999999999987,0.5210000000000001,0.0,0.0,0.0,-0.1
3,2.2771477699279785,1.0,0.32599999999999996,0.674,0.0,0.0,0.0,-0.1
1,2.326066255569458,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
2,2.3997247219085693,1.0,0.5169999999999999,0.4830000000000001,0.0,0.0,0.0,-0.1
3,2.478557586669922,1.0,0.33799999999999997,0.662,0.0,0.0,0.0,-0.1
1,2.526068687438965,1.0,0.563,0.43700000000000006,0.0,0.0,0.0,-0.1
2,2.6007003784179688,1.0,0.4889999999999999,0.5110000000000001,0.0,0.0,0.0,-0.1
3,2.681061267852783,1.0,0.30699999999999994,0.6930000000000001,0.0,0.0,0.0,-0.1
1,2.7266247272491455,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
2,2.799962282180786,1.0,0.5449999999999999,0.45500000000000007,0.0,0.0,0.0,-0.1
3,2.878314256668091,1.0,0.32599999999999996,0.674,0.0,0.0,0.0,-0.1
1,2.9261667728424072,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
2,2.9996225833892822,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
3,3.0790209770202637,1.0,0.31999999999999995,0.68,0.0,0.0,0.0,-0.1
1,3.126523017883301,1.0,0.591,0.40900000000000003,0.0,0.0,0.0,-0.1
2,3.1997427940368652,1.0,0.5069999999999999,0.4930000000000001,0.0,0.0,0.0,-0.1
3,3.278686761856079,1.0,0.30199999999999994,0.6980000000000001,0.0,0.0,0.0,-0.1
1,3.326206922531128,1.0,0.5819999999999999,0.41800000000000015,0.0,0.0,0.0,-0.1
2,3.3999874591827393,1.0,0.5349999999999999,0.4650000000000001,0.0,0.0,0.0,-0.1
3,3.4796245098114014,1.0,0.32099999999999995,0.679,0.0,0.0,0.0,-0.1
1,3.5262107849121094,1.0,0.5819999999999999,0.41800000000000015,0.0,0.0,0.0,-0.1
2,3.599862575531006,1.0,0.4889999999999999,0.5110000000000001,0.0,0.0,0.0,-0.1
3,3.6790130138397217,1.0,0.32099999999999995,0.679,0.0,0.0,0.0,-0.1
1,3.72609281539917,1.0,0.5719999999999998,0.42800000000000016,0.0,0.0,0.0,-0.1
2,3.799922466278076,1.0,0.601,0.399,0.0,0.0,0.0,-0.1
3,3.8777053356170654,1.0,0.31599999999999995,0.684,0.0,0.0,0.0,-0.1
1,3.9261343479156494,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
2,4.000132083892822,1.0,0.526,0.474,0.0,0.0,0.0,-0.1
2,4.214276075363159,1.0,0.5309999999999999,0.4690000000000001,0.0,0.0,0.0,-0.1
1,4.325768232345581,1.0,0.5819999999999999,0.41800000000000015,0.0,0.0,0.0,-0.1
2,4.399590015411377,1.0,0.5679999999999998,0.43200000000000016,0.0,0.0,0.0,-0.1
3,4.309380054473877,1.0,0.30999999999999994,0.6900000000000001,0.0,0.0,0.0,-0.1
3,4.479460000991821,1.0,0.30999999999999994,0.6900000000000001,0.0,0.0,0.0,-0.1
1,4.5255420207977295,1.0,0.563,0.43700000000000006,0.0,0.0,0.0,-0.1
2,4.599699020385742,1.0,0.4929999999999999,0.5070000000000001,0.0,0.0,0.0,-0.1
1,4.725699186325073,1.0,0.5819999999999999,0.41800000000000015,0.0,0.0,0.0,-0.1
2,4.799855470657349,1.0,0.5449999999999999,0.45500000000000007,0.0,0.0,0.0,-0.1
3,4.878403186798096,1.0,0.31999999999999995,0.68,0.0,0.0,0.0,-0.1
2,4.99964451789856,1.0,0.5349999999999999,0.4650000000000001,0.0,0.0,0.0,-0.1
3,5.080091238021851,1.0,0.31599999999999995,0.684,0.0,0.0,0.0,-0.1
1,4.926241397857666,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
2,5.1995849609375,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-0.1
