veh_ind,time,des_dist,pred_dist,dist_err,ego_speed,pred_speed,speed_err,opt_input
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.09923386573791504,0.0,0.0,0.0,0.0,0.0,0.0,1.513343542536294e-06
0,0.1991877555847168,0.0,0.0,0.0,0.0,0.0,0.0,3.041820520577332e-06
0,0.29923248291015625,0.0,0.0,0.0,0.0,0.0,0.0,4.600715703739766e-06
0,0.39919114112854004,0.0,0.0,0.0,0.0,0.0,0.0,6.205618043875205e-06
1,0.3748810291290283,1.0,0.633,0.367,0.0,0.0,0.0,-0.04657842738644205
1,0.40693068504333496,1.0,0.5859999999999999,0.41400000000000015,0.0,0.0,0.0,-0.08564175945866903
2,0.4582176208496094,1.0,0.3989999999999999,0.6010000000000001,0.0,0.0,0.0,-0.08077373788563008
0,0.4992337226867676,0.0,0.0,0.0,0.0,0.0,0.0,7.872576564649236e-06
0,0.5991995334625244,0.0,0.0,0.0,0.0,0.0,0.0,9.618260850885463e-06
1,0.6079666614532471,1.0,0.694,0.30600000000000005,0.0,0.0,0.0,-0.09999999994076308
2,0.6446266174316406,1.0,0.3899999999999999,0.6100000000000001,0.0,0.0,0.0,-0.10000000000507206
0,0.6991794109344482,0.0,0.0,0.0,0.0,0.0,0.0,1.196457559338171e-05
3,0.6606426239013672,1.0,0.33399999999999996,0.666,0.0,0.0,0.0,-0.10000000000458868
1,0.7074568271636963,1.0,0.694,0.30600000000000005,0.0,0.0,0.0,-0.09999999999316818
2,0.7343769073486328,1.0,0.3899999999999999,0.6100000000000001,0.0,0.0,0.0,-0.10000000001472598
0,0.7992525100708008,0.0,0.0,0.0,0.0,0.0,0.0,1.2412744701428835e-05
1,0.808241605758667,1.0,0.694,0.30600000000000005,0.0,0.0,0.0,-0.09999999999352441
3,0.7713906764984131,1.0,0.353,0.647,0.0,0.0,0.0,-0.10000000003611952
2,0.8390188217163086,1.0,0.362,0.638,0.0,0.0,0.0,-0.10000000003661548
3,0.8515787124633789,1.0,0.353,0.647,0.0,0.0,0.0,-0.10000000001985983
0,0.8991804122924805,0.0,0.0,0.0,0.0,0.0,0.0,1.2985041256685648e-05
1,0.9073069095611572,1.0,0.629,0.371,0.0,0.0,0.0,-0.09999999998547958
0,0.9994027614593506,0.0,0.0,0.0,0.0,0.0,0.0,1.3687188224587032e-05
2,0.972541332244873,1.0,0.362,0.638,0.0,0.0,0.0,-0.10000000001030711
1,1.0070576667785645,1.0,0.629,0.371,0.0,0.0,0.0,-0.10000000000065574
2,1.0272901058197021,1.0,0.362,0.638,0.0,0.0,0.0,-0.10000000000387124
3,1.040865182876587,1.0,0.5169999999999999,0.4830000000000001,0.0,0.0,0.0,-0.10000000002690725
0,1.0991778373718262,0.0,0.0,0.0,0.0,0.0,0.0,1.4526207074538888e-05
1,1.1069917678833008,1.0,0.601,0.399,0.0,0.0,0.0,-0.10000000000368059
2,1.122175693511963,1.0,0.371,0.629,0.0,0.0,0.0,-0.10000000000461355
3,1.1331593990325928,1.0,0.353,0.647,0.0,0.0,0.0,-0.10000000001093036
0,1.1992709636688232,0.0,0.0,0.0,0.0,0.0,0.0,1.5510487995307187e-05
1,1.2090907096862793,1.0,0.601,0.399,0.0,0.0,0.0,-0.10000000002950885
2,1.2233333587646484,1.0,0.371,0.629,0.0,0.0,0.0,-0.10000000002197423
