veh_ind,time,des_dist,pred_dist,dist_err,ego_speed,pred_speed,speed_err,opt_input
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.041820520577332e-06
0,0.10009527206420898,0.0,0.0,0.0,0.0,0.0,0.0,4.600715703739766e-06
0,0.1999824047088623,0.0,0.0,0.0,0.0,0.0,0.0,6.205618043875205e-06
0,0.3001067638397217,0.0,0.0,0.0,0.0,0.0,0.0,7.872576564649236e-06
0,0.39998602867126465,0.0,0.0,0.0,0.0,0.0,0.0,9.618260850885463e-06
0,0.49988389015197754,0.0,0.0,0.0,0.0,0.0,0.0,1.196457559338171e-05
0,0.6000611782073975,0.0,0.0,0.0,0.0,0.0,0.0,1.2412744701428835e-05
0,0.6998991966247559,0.0,0.0,0.0,0.0,0.0,0.0,1.2985041256685648e-05
0,0.7998752593994141,0.0,0.0,0.0,0.0,0.0,0.0,1.3687188224587032e-05
1,0.8121025562286377,1.0,0.563,0.43700000000000006,0.0,0.0,0.0,2.480901218309725e-12
2,0.8289644718170166,1.0,0.367,0.633,0.0,0.0,0.0,-3.884775365100375e-11
3,0.8426246643066406,1.0,0.45999999999999996,0.54,0.0,0.0,0.0,-2.6259441179620947e-11
0,0.8999826908111572,0.0,0.0,0.0,0.0,0.0,0.0,1.4526207074538888e-05
1,0.9126574993133545,1.0,0.563,0.43700000000000006,0.0,0.0,0.0,1.0279465597867457e-12
2,0.9301691055297852,1.0,0.357,0.643,0.0,0.0,0.0,-3.750281762952987e-11
3,0.9427220821380615,1.0,0.5719999999999998,0.42800000000000016,0.0,0.0,0.0,-1.113655267996822e-11
0,0.999927282333374,0.0,0.0,0.0,0.0,0.0,0.0,1.5510487995307187e-05
1,1.0084922313690186,1.0,0.619,0.381,0.0,0.0,0.0,-3.5358102459225547e-13
2,1.0233514308929443,1.0,0.357,0.643,0.0,0.0,0.0,-1.2589602558445795e-10
3,1.0344719886779785,1.0,0.5719999999999998,0.42800000000000016,0.0,0.0,0.0,-3.663545124804042e-11
0,1.099968671798706,0.0,0.0,0.0,0.0,0.0,0.0,1.6649873796126258e-05
1,1.114351749420166,1.0,0.619,0.381,0.0,0.0,0.0,4.938333377436641e-13
2,1.1394503116607666,1.0,0.3949999999999999,0.6050000000000001,0.0,0.0,0.0,-2.0922138727756473e-11
3,1.1542975902557373,1.0,0.5029999999999999,0.4970000000000001,0.0,0.0,0.0,-2.7518784095202357e-11
0,1.2001574039459229,0.0,0.0,0.0,0.0,0.0,0.0,1.7955758334631255e-05
0,1.3000192642211914,0.0,0.0,0.0,0.0,0.0,0.0,1.9441200456826735e-05
0,1.3998894691467285,0.0,0.0,0.0,0.0,0.0,0.0,2.1121054583295162e-05
0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.3012119255705343e-05
0,1.6000111103057861,0.0,0.0,0.0,0.0,0.0,0.0,2.513330512088352e-05
1,1.2189462184906006,1.0,0.647,0.353,0.0,0.0,0.0,-1.479969952598099e-12
1,1.3129096031188965,1.0,0.647,0.353,0.0,0.0,0.0,2.6007266109322714e-12
0,1.7001979351043701,0.0,0.0,0.0,0.0,0.0,0.0,2.7505824036877513e-05
1,1.5154259204864502,1.0,0.619,0.381,0.0,0.0,0.0,-1.634851859381961e-12
0,1.8000292778015137,0.0,0.0,0.0,0.0,0.0,0.0,3.0153401193500073e-05
1,1.610459566116333,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-3.145037124615014e-12
1,1.7122442722320557,1.0,0.554,0.44599999999999995,0.0,0.0,0.0,-4.957986473886267e-12
1,1.8113791942596436,1.0,0.6099999999999999,0.3900000000000001,0.0,0.0,0.0,-3.104711111384619e-12
0,1.8999242782592773,0.0,0.0,0.0,0.0,0.0,0.0,3.3102512362104264e-05
1,1.9084298610687256,1.0,0.6099999999999999,0.3900000000000001,0.0,0.0,0.0,1.1946979209726112e-12
2,1.3287475109100342,1.0,0.348,0.652,0.0,0.0,0.0,-9.254444519296732e-11
2,1.8276524543762207,1.0,0.348,0.652,0.0,0.0,0.0,-1.651355617003608e-11
2,1.9240312576293945,1.0,0.348,0.652,0.0,0.0,0.0,-6.309116831264975e-11
