veh_ind,time,des_dist,pred_dist,dist_err,ego_speed,pred_speed,speed_err,opt_input
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11714816093444824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.1998729705810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.30043959617614746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.3999307155609131,0.0,0.0,0.0,0.0,0.0,0.0,1.513343542536294e-06
0,0.4998936653137207,0.0,0.0,0.0,0.0,0.0,0.0,3.041820520577332e-06
0,0.5998966693878174,0.0,0.0,0.0,0.0,0.0,0.0,4.600715703739766e-06
0,0.6999013423919678,0.0,0.0,0.0,0.0,0.0,0.0,6.205618043875205e-06
0,0.799842119216919,0.0,0.0,0.0,0.0,0.0,0.0,7.872576564649236e-06
0,0.8998754024505615,0.0,0.0,0.0,0.0,0.0,0.0,9.618260850885463e-06
0,0.9998915195465088,0.0,0.0,0.0,0.0,0.0,0.0,1.196457559338171e-05
0,1.0998342037200928,0.0,0.0,0.0,0.0,0.0,0.0,1.2412744701428835e-05
1,1.1073315143585205,1.0,0.5349999999999999,0.4650000000000001,0.0,0.0,0.0,-0.10000000000000098
2,1.121164083480835,1.0,0.45599999999999996,0.544,0.0,0.0,0.0,-0.10000000000003295
3,1.1378157138824463,1.0,0.357,0.643,0.0,0.0,0.0,-0.10000000000025899
0,1.1998834609985352,0.0,0.0,0.0,0.0,0.0,0.0,1.2985041256685648e-05
1,1.209470272064209,1.0,0.619,0.381,0.0,0.0,0.0,-0.10000000000000542
2,1.2153534889221191,1.0,0.42799999999999994,0.5720000000000001,0.0,0.0,0.0,-0.10000000000119247
3,1.2285926342010498,1.0,0.34299999999999997,0.657,0.0,0.0,0.0,-0.1000000000131096
0,1.2998631000518799,0.0,0.0,0.0,0.0,0.0,0.0,1.3687188224587032e-05
1,1.3087842464447021,1.0,0.619,0.381,0.0,0.0,0.0,-0.10000000000000941
2,1.317051887512207,1.0,0.42799999999999994,0.5720000000000001,0.0,0.0,0.0,-0.1000000000040635
3,1.3321113586425781,1.0,0.34299999999999997,0.657,0.0,0.0,0.0,-0.1000000000390342
0,1.3999593257904053,0.0,0.0,0.0,0.0,0.0,0.0,1.4526207074538888e-05
