veh_ind,time,des_dist,pred_dist,dist_err,ego_speed,pred_speed,speed_err,opt_input
2,0.0,1.0,0.3849999999999999,0.6150000000000001,0.0,0.0,0.0,-0.1
3,-0.06583166122436523,1.0,0.367,0.633,0.0,0.0,0.0,-0.1
3,0.1325666904449463,1.0,0.31499999999999995,0.685,0.0,0.0,0.0,-0.1
2,0.20056676864624023,1.0,0.9469999999999998,0.05300000000000016,0.0,0.0,0.0,-0.1
3,0.33249592781066895,1.0,0.32599999999999996,0.674,0.0,0.0,0.0,-0.1
3,0.5322434902191162,1.0,0.34299999999999997,0.657,0.0,0.0,0.0,-0.1
2,0.5999884605407715,1.0,0.4139999999999999,0.5860000000000001,0.0,0.0,0.0,-0.1
3,0.7317409515380859,1.0,0.32399999999999995,0.676,0.0,0.0,0.0,-0.1
2,0.7999324798583984,1.0,0.42299999999999993,0.5770000000000001,0.0,0.0,0.0,-0.1
3,0.9322018623352051,1.0,0.32399999999999995,0.676,0.0,0.0,0.0,-0.1
2,1.0001041889190674,1.0,0.43199999999999994,0.5680000000000001,0.0,0.0,0.0,-0.1
3,1.1317081451416016,1.0,0.629,0.371,0.0,0.0,0.0,-0.1
2,1.2009556293487549,1.0,0.9279999999999999,0.07200000000000006,0.0,0.0,0.0,-0.1
2,1.400134801864624,1.0,0.376,0.624,0.0,0.0,0.0,-0.1
3,1.3322768211364746,1.0,0.31499999999999995,0.685,0.0,0.0,0.0,-0.1
3,1.5322012901306152,1.0,0.31499999999999995,0.685,0.0,0.0,0.0,-0.1
2,1.6007416248321533,1.0,0.367,0.633,0.0,0.0,0.0,-0.1
1,1.8887989521026611,1.0,0.5069999999999999,0.4930000000000001,0.0,0.0,0.0,-0.1
3,1.7315733432769775,1.0,0.33799999999999997,0.662,0.0,0.0,0.0,-0.1
2,1.8002400398254395,1.0,0.3849999999999999,0.6150000000000001,0.0,0.0,0.0,-0.1
1,2.089012861251831,1.0,0.601,0.399,0.0,0.0,0.0,-0.1
1,2.289550542831421,1.0,0.4889999999999999,0.5110000000000001,0.0,0.0,0.0,-0.1
1,2.48885440826416,1.0,0.47899999999999987,0.5210000000000001,0.0,0.0,0.0,-0.1
3,1.9330806732177734,1.0,0.30999999999999994,0.6900000000000001,0.0,0.0,0.0,-0.1
3,2.4541878700256348,1.0,0.31499999999999995,0.685,0.0,0.0,0.0,-0.1
